subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
CA-MB,2019-04,7.87175e-8,0.0000454162,0.0285913,5.35801e-10,1.43664e-9,0.0107349,0.000843119,3.09711e-8,0.00185443
CA-NB,2019-04,1.13304e-7,0.0000980146,0.0204164,8.06032e-10,1.40831e-9,0.0087351,0.000583185,0.00000252857,0.0038898
CA-NL,2019-04,6.37336e-8,0.0000491909,0.0267848,3.77327e-10,1.39642e-9,0.0106032,0.000823776,2.0967e-7,0.00183967
CA-NS,2019-04,1.52367e-7,0.000157913,0.0161165,1.08004e-9,1.58673e-9,0.00840827,0.000453496,0.00000504079,0.0061496
CA-NT,2019-04,8.11971e-8,0.000150796,0.011474,3.50643e-10,1.40271e-9,0.00835643,0.000457095,0.00000476094,0.005258
CA-NU,2019-04,6.156e-8,0.000206055,0.00105165,7.4385e-11,1.3338e-9,0.00703665,0.00024282,0.00000725895,0.0068742
CA-ON,2019-04,1.89903e-7,0.0000349764,0.0160343,7.6613e-10,9.43637e-10,0.0052266,0.000514602,4.19437e-7,0.00202968
CA-PE,2019-04,6.73617e-7,0.0000542641,0.0741832,6.50305e-9,2.97199e-9,0.0123726,0.00102941,6.11848e-8,0.00752754
CA-QC,2019-04,1.00335e-7,0.0000465564,0.0301217,7.52247e-10,1.49224e-9,0.0107756,0.000846718,6.902e-8,0.00208768
CA-SK,2019-04,8.38661e-8,0.000168119,0.0090067,3.68177e-10,1.40542e-9,0.00796611,0.000391141,0.00000554095,0.00585492
CA-YT,2019-04,6.08981e-8,0.0000946613,0.0191501,2.67182e-10,1.37255e-9,0.00956256,0.000654581,0.00000225439,0.00327896
US-AK,2019-04,4.0654e-8,0.0000288155,0.0101774,2.89595e-10,5.83936e-10,0.00398248,0.000292797,5.01967e-7,0.0011711
US-AL,2019-04,4.51499e-8,0.0000602593,0.00351881,6.93724e-11,5.43503e-10,0.00314984,0.000190271,0.00000191133,0.00208802
US-AR,2019-04,5.18079e-8,0.000076297,0.00370398,7.70416e-11,6.53301e-10,0.0037328,0.000214199,0.00000246832,0.00262818
US-AZ,2019-04,3.79091e-7,0.0000292399,0.00705721,2.57552e-10,8.42446e-10,0.00329617,0.000653375,2.2378e-7,0.00199215
US-CA,2019-04,9.84023e-7,0.000128957,0.026757,1.18094e-9,2.76022e-9,0.0120406,0.00182405,0.0000022416,0.00720174
US-CO,2019-04,3.19233e-7,0.0000300163,0.0212657,1.69193e-9,1.10983e-9,0.00462918,0.000530467,2.61425e-7,0.0028053
US-CT,2019-04,4.51313e-8,0.0000550934,0.0012061,4.35151e-11,4.2237e-10,0.00219182,0.000123412,0.00000185658,0.00191732
US-DE,2019-04,9.54393e-8,0.0000391072,0.00139781,6.60573e-11,3.86642e-10,0.00173066,0.000176091,0.00000121587,0.00153419
US-FL,2019-04,1.34019e-7,0.0000533381,0.00185004,7.92988e-11,5.31227e-10,0.00237306,0.000247147,0.00000165036,0.00209433
US-GA,2019-04,1.42719e-7,0.000102747,0.00315614,1.07526e-10,8.85606e-10,0.00441659,0.000326547,0.00000333936,0.00372861
US-HI,2019-04,2.2941e-7,0.0000912714,0.00806534,5.72573e-10,1.03293e-9,0.00469131,0.000427178,0.00000276588,0.0038638
US-IA,2019-04,4.19342e-7,0.0000424094,0.0464276,4.03245e-9,1.91474e-9,0.00812089,0.000660302,3.22188e-7,0.00495287
US-ID,2019-04,3.72286e-7,0.000117927,0.0329976,1.41845e-9,2.22446e-9,0.012678,0.0011225,0.00000244195,0.00550929
US-IL,2019-04,8.02881e-8,0.0000119653,0.00853325,7.45014e-10,3.79833e-10,0.00162287,0.000127414,2.06074e-7,0.00105599
US-IN,2019-04,8.1896e-8,0.0000171068,0.00686091,5.83059e-10,3.72444e-10,0.00161355,0.000136304,4.0022e-7,0.00112185
US-KS,2019-04,3.67763e-7,0.000031874,0.0405207,3.55064e-9,1.63682e-9,0.00683557,0.000564222,1.12697e-7,0.00418264
US-KY,2019-04,1.26655e-8,0.00000887069,0.00257339,3.67179e-11,1.66232e-10,0.00116101,0.0000907148,1.59517e-7,0.000327107
US-LA,2019-04,1.71737e-8,0.0000540509,0.000802892,2.61275e-11,3.71436e-10,0.00202454,0.0000791521,0.00000187349,0.00180688
US-MA,2019-04,3.85931e-7,0.000134668,0.00713401,3.11074e-10,1.47573e-9,0.00665624,0.000725573,0.00000400972,0.00546446
US-MD,2019-04,1.15222e-7,0.000037454,0.00523864,2.06084e-10,5.31481e-10,0.0027426,0.000272671,9.68651e-7,0.00160256
US-ME,2019-04,3.50778e-7,0.000464462,0.0358888,2.17303e-9,4.26321e-9,0.0230801,0.00118792,0.0000151111,0.0172135
US-MI,2019-04,7.76688e-8,0.0000588717,0.00642834,5.36618e-10,6.08503e-10,0.00294913,0.000164283,0.00000190015,0.00243551
US-MN,2019-04,3.06367e-7,0.0000617797,0.018599,1.47744e-9,1.21436e-9,0.00525393,0.000527134,0.00000145994,0.00366871
US-MO,2019-04,5.59827e-8,0.0000105376,0.00635475,4.18368e-10,3.12349e-10,0.00162894,0.000137235,1.39374e-7,0.000732516
US-MS,2019-04,5.15076e-8,0.0000589061,0.000744378,3.83961e-11,4.3434e-10,0.00216684,0.000122085,0.00000201002,0.00205558
US-MT,2019-04,1.0719e-7,0.0000281703,0.0204379,8.59244e-10,9.74375e-10,0.00629313,0.00050552,6.85254e-8,0.00164856
US-NC,2019-04,4.84556e-7,0.0000899316,0.00912499,3.33637e-10,1.39533e-9,0.00596952,0.00087622,0.00000216133,0.00425287
US-ND,2019-04,2.30669e-7,0.0000226328,0.0279315,2.21468e-9,1.14767e-9,0.00534169,0.000438068,7.29751e-10,0.00268357
US-NE,2019-04,1.80942e-7,0.0000222031,0.0203646,1.67414e-9,8.74737e-10,0.00393457,0.00032038,2.20461e-7,0.00221444
US-NH,2019-04,6.13365e-8,0.000120146,0.00608387,2.8012e-10,9.8851e-10,0.00551735,0.000264686,0.0000039896,0.00420204
US-NJ,2019-04,1.12299e-7,0.0000366081,0.00154063,6.70018e-11,3.96179e-10,0.00171731,0.000200556,0.00000109469,0.00149322
US-NM,2019-04,4.29053e-7,0.0000288445,0.0207795,1.63569e-9,1.21547e-9,0.00468335,0.000678316,6.53587e-8,0.00299301
US-NV,2019-04,8.82004e-7,0.0000555514,0.0151042,5.5742e-10,1.83875e-9,0.0068838,0.00148417,1.3294e-7,0.00420922
US-NY,2019-04,8.4562e-8,0.0000461982,0.0111486,4.42402e-10,7.50078e-10,0.00454756,0.000342122,0.00000108863,0.0019425
US-OH,2019-04,3.03803e-8,0.0000180682,0.00220732,1.79295e-10,2.01095e-10,0.000959563,0.0000613753,5.67719e-7,0.000772015
US-OK,2019-04,3.06284e-7,0.00003321,0.0346091,2.89521e-9,1.44932e-9,0.00640041,0.000522552,2.43065e-7,0.00364958
US-OR,2019-04,2.0468e-7,0.0000692217,0.0276386,1.14295e-9,1.5743e-9,0.00965182,0.000792092,0.00000111186,0.00336783
US-PA,2019-04,2.56485e-8,0.0000277155,0.00217848,1.56375e-10,2.56481e-10,0.00132349,0.0000692154,9.08032e-7,0.00105729
US-RI,2019-04,8.71843e-8,0.0000634516,0.00351288,2.72092e-10,5.73714e-10,0.00274752,0.000179324,0.00000208267,0.002437
US-SC,2019-04,6.73181e-8,0.0000588035,0.00196283,5.83719e-11,4.97767e-10,0.00257866,0.000173878,0.00000191953,0.00209628
US-SD,2019-04,1.59755e-7,0.000036192,0.0299132,1.4062e-9,1.37299e-9,0.00864402,0.000689638,6.10128e-10,0.00236258
US-TN,2019-04,5.12094e-8,0.0000422216,0.0049907,8.89937e-11,4.98977e-10,0.00305577,0.000223765,0.00000117703,0.00152197
US-TX,2019-04,2.309e-7,0.00002448,0.0186324,1.57903e-9,8.89993e-10,0.00367997,0.000366404,2.86723e-7,0.00235125
US-UT,2019-04,5.20189e-7,0.0000351377,0.00965302,4.56672e-10,1.10671e-9,0.00406671,0.000856946,1.89437e-7,0.002646
US-VA,2019-04,1.10859e-7,0.000109792,0.0020196,8.42672e-11,8.49794e-10,0.00425501,0.000262442,0.00000369342,0.00387173
US-VT,2019-04,5.53149e-7,0.000364747,0.0353743,1.53827e-9,3.98215e-9,0.0215551,0.00157883,0.0000109357,0.0140143
US-WA,2019-04,1.14176e-7,0.0000641467,0.0255352,8.51688e-10,1.40785e-9,0.00939702,0.000702271,0.00000102215,0.00279255
US-WI,2019-04,5.55751e-8,0.0000633956,0.00507193,3.43988e-10,5.89263e-10,0.00309419,0.000161637,0.00000206795,0.00240064
US-WV,2019-04,2.94437e-8,0.00000409841,0.00419225,2.75541e-10,1.80671e-10,0.00097376,0.0000786819,6.43722e-11,0.000372494
US-WY,2019-04,1.1942e-7,0.00000982171,0.0109013,8.73762e-10,4.85028e-10,0.00212394,0.000207281,1.27753e-10,0.00115644
CA-AB,2019-05,8.73544e-8,0.00019524,0.00477866,3.28252e-10,1.40576e-9,0.00740187,0.000298434,0.00000674758,0.00674201
CA-BC,2019-05,6.92126e-8,0.0000627008,0.0250177,4.06759e-10,1.40599e-9,0.010318,0.00077636,8.12378e-7,0.00232353
CA-MB,2019-05,7.74156e-8,0.0000452025,0.0285229,5.23e-10,1.43336e-9,0.0107358,0.000843451,2.2142e-8,0.0018357
CA-NB,2019-05,8.11277e-8,0.0000736497,0.0172054,5.51851e-10,1.13954e-9,0.00739747,0.000508936,0.0000017584,0.00286245
CA-NL,2019-05,6.37101e-8,0.0000509773,0.0264956,3.73867e-10,1.39587e-9,0.010564,0.000817284,2.89699e-7,0.00189697
CA-NS,2019-05,1.31003e-7,0.00016168,0.0138718,8.5657e-10,1.53282e-9,0.0082834,0.000434131,0.00000521851,0.00607574
CA-NT,2019-05,7.75515e-8,0.00015473,0.0104934,2.8921e-10,1.39287e-9,0.00828504,0.000445606,0.0000049331,0.00533943
CA-NU,2019-05,6.17558e-8,0.00020671,0.00105499,7.46216e-11,1.33804e-9,0.00705903,0.000243592,0.00000728204,0.00689606
CA-ON,2019-05,1.82584e-7,0.0000334086,0.0144326,5.50414e-10,8.98405e-10,0.0051591,0.000527077,3.51103e-7,0.00181776
CA-PE,2019-05,6.72625e-7,0.0000552669,0.0737635,6.46434e-9,2.96651e-9,0.012354,0.00102893,1.02662e-7,0.00753279
CA-QC,2019-05,9.01169e-8,0.000046253,0.0293588,6.49219e-10,1.46588e-9,0.0107514,0.000844211,6.15227e-8,0.00198482
CA-SK,2019-05,7.88791e-8,0.00017893,0.00692687,2.97849e-10,1.39185e-9,0.00773577,0.000351951,0.00000602454,0.006157
CA-YT,2019-05,6.09624e-8,0.0000953659,0.0190701,2.66393e-10,1.37371e-9,0.00955827,0.000652979,0.00000228405,0.00330192
US-AK,2019-05,4.18952e-8,0.0000315477,0.0114489,2.8748e-10,6.54134e-10,0.0045514,0.000336622,5.17213e-7,0.00125273
US-AL,2019-05,4.19087e-8,0.0000568968,0.00317152,6.34571e-11,5.06548e-10,0.00292283,0.000174713,0.00000181396,0.00196932
US-AR,2019-05,4.4107e-8,0.0000614483,0.00338428,6.76434e-11,5.4426e-10,0.0031426,0.000186199,0.00000196273,0.00212373
US-AZ,2019-05,3.62622e-7,0.000028086,0.00684091,2.43381e-10,8.10765e-10,0.00319842,0.000628884,2.10879e-7,0.00190665
US-CA,2019-05,0.00000103446,0.000138401,0.0286277,1.34254e-9,2.92135e-9,0.0126615,0.00190096,0.00000248406,0.00773168
US-CO,2019-05,3.08043e-7,0.0000287039,0.0188759,1.47251e-9,1.03019e-9,0.00428343,0.000514845,2.54787e-7,0.00259497
US-CT,2019-05,4.5048e-8,0.0000614361,0.00122236,4.38502e-11,4.609e-10,0.00240559,0.00012844,0.00000208267,0.00212289
US-DE,2019-05,8.94003e-8,0.0000365326,0.00128617,5.9683e-11,3.61013e-10,0.00161521,0.000164896,0.00000113556,0.00143245
US-FL,2019-05,1.12786e-7,0.0000480297,0.00155743,6.73567e-11,4.65807e-10,0.00209899,0.000210148,0.00000150157,0.00186484
US-GA,2019-05,1.40759e-7,0.0000956498,0.00270874,1.00139e-10,8.23858e-10,0.00403493,0.000307276,0.0000031121,0.0034915
US-HI,2019-05,2.09698e-7,0.0000860233,0.00680552,4.7534e-10,9.44958e-10,0.00429384,0.000391086,0.00000262913,0.00358534
US-IA,2019-05,3.13947e-7,0.000033308,0.0348007,3.00567e-9,1.44689e-9,0.0061828,0.000501308,2.86725e-7,0.00374876
US-ID,2019-05,3.91402e-7,0.000135337,0.0335866,1.37071e-9,2.38268e-9,0.0136202,0.00119514,0.00000297396,0.00608147
US-IL,2019-05,5.63377e-8,0.0000103168,0.00586691,5.11453e-10,2.75083e-10,0.00118791,0.0000909255,2.14406e-7,0.000795968
US-IN,2019-05,6.92492e-8,0.0000174617,0.00524104,4.39066e-10,3.19431e-10,0.00140173,0.000118371,4.49943e-7,0.00101091
US-KS,2019-05,2.71928e-7,0.0000241627,0.0298624,2.61697e-9,1.21127e-9,0.00505998,0.000417411,1.06006e-7,0.00310661
US-KY,2019-05,1.21418e-8,0.0000123945,0.00223393,3.31951e-11,1.73488e-10,0.00116,0.0000833268,3.05476e-7,0.000439834
US-LA,2019-05,1.33739e-8,0.0000412419,0.000762154,2.18053e-11,2.89508e-10,0.00159547,0.000064755,0.00000142084,0.00137968
US-MA,2019-05,4.64238e-7,0.000150631,0.00855779,3.43261e-10,1.71153e-9,0.00770822,0.000874018,0.00000440097,0.00618292
US-MD,2019-05,1.0605e-7,0.0000390857,0.00438165,1.69526e-10,5.02351e-10,0.00256761,0.000247591,0.00000107256,0.00161307
US-ME,2019-05,2.87625e-7,0.00048614,0.0287266,1.48599e-9,4.15011e-9,0.0229344,0.00113117,0.0000160314,0.0173216
US-MI,2019-05,5.79071e-8,0.0000541936,0.00436102,3.5543e-10,5.05593e-10,0.00249896,0.000131909,0.00000178664,0.00212075
US-MN,2019-05,3.25083e-7,0.0000657896,0.0185413,1.45647e-9,1.26063e-9,0.00544201,0.000560114,0.00000156901,0.00382888
US-MO,2019-05,4.04051e-8,0.00000753197,0.00452381,2.73586e-10,2.27416e-10,0.00122713,0.000106645,8.57597e-8,0.000506444
US-MS,2019-05,4.92391e-8,0.0000466559,0.000700064,3.46768e-11,3.57221e-10,0.00175487,0.00010981,0.0000015758,0.00165061
US-MT,2019-05,1.16114e-7,0.0000322502,0.0232517,9.08893e-10,1.11528e-9,0.00734645,0.000590797,5.4253e-8,0.00181904
US-NC,2019-05,3.97946e-7,0.000068085,0.00687148,2.53589e-10,1.08943e-9,0.00453704,0.000702885,0.00000159594,0.00329509
US-ND,2019-05,2.18719e-7,0.0000225761,0.0270615,2.09336e-9,1.11969e-9,0.00533375,0.000436331,7.55085e-10,0.0025722
US-NE,2019-05,1.73103e-7,0.0000228989,0.0195964,1.57367e-9,8.56361e-10,0.00393698,0.00032073,2.47169e-7,0.00215153
US-NH,2019-05,7.19392e-8,0.000169288,0.00643254,2.54008e-10,1.31376e-9,0.00734659,0.000335086,0.00000569539,0.00579971
US-NJ,2019-05,1.33183e-7,0.0000383533,0.00180941,7.72979e-11,4.39165e-10,0.00186936,0.000234246,0.00000111712,0.00160533
US-NM,2019-05,4.60208e-7,0.0000305219,0.021806,1.70893e-9,1.28949e-9,0.00495447,0.000727701,5.94791e-8,0.00316747
US-NV,2019-05,8.95624e-7,0.0000558895,0.0149657,5.54153e-10,1.8509e-9,0.00686734,0.00149919,1.32906e-7,0.00425135
US-NY,2019-05,7.4548e-8,0.0000523362,0.00994289,3.18801e-10,7.48043e-10,0.00462722,0.000337934,0.00000132718,0.0020372
US-OH,2019-05,2.28411e-8,0.000015302,0.00152183,1.20791e-10,1.5831e-10,0.000764948,0.0000478982,4.889e-7,0.000627018
US-OK,2019-05,2.75973e-7,0.0000357673,0.0313987,2.58832e-9,1.35329e-9,0.0060944,0.00048876,4.02964e-7,0.00346189
US-OR,2019-05,2.38049e-7,0.0000711861,0.0329908,1.3225e-9,1.81094e-9,0.0112511,0.000942789,9.03053e-7,0.00360424
US-PA,2019-05,1.93725e-8,0.000024567,0.00157368,1.02773e-10,2.15258e-10,0.00113429,0.0000579616,8.11527e-7,0.00090589
US-RI,2019-05,7.77314e-8,0.0000547369,0.00287757,2.1831e-10,4.94362e-10,0.00236083,0.00015883,0.00000179335,0.0020976
US-SC,2019-05,6.57131e-8,0.0000527519,0.00149072,5.10205e-11,4.41663e-10,0.00222252,0.00015508,0.00000173072,0.00189411
US-SD,2019-05,1.40763e-7,0.0000381115,0.0295582,1.20003e-9,1.38499e-9,0.0091152,0.000724761,6.53917e-10,0.00223438
US-TN,2019-05,4.64168e-8,0.0000331673,0.00462988,8.01926e-11,4.26127e-10,0.00264257,0.000202459,8.77496e-7,0.00121305
US-TX,2019-05,1.86229e-7,0.0000202185,0.015269,1.29468e-9,7.26818e-10,0.00301571,0.000296205,2.45147e-7,0.00192526
US-UT,2019-05,4.53145e-7,0.0000303403,0.00829877,3.88019e-10,9.59671e-10,0.0035195,0.000746196,1.56733e-7,0.00228999
US-VA,2019-05,1.19356e-7,0.000123277,0.00188507,8.82845e-11,9.33896e-10,0.00464723,0.000278205,0.00000417448,0.00433301
US-VT,2019-05,5.29566e-7,0.000374087,0.0330273,1.23581e-9,3.96886e-9,0.021788,0.00158425,0.0000112774,0.01406
US-WA,2019-05,1.11571e-7,0.0000682021,0.0289178,7.951e-10,1.5777e-9,0.0109369,0.000825904,9.27056e-7,0.00285496
US-WI,2019-05,4.45481e-8,0.0000614249,0.00387132,2.41083e-10,5.34063e-10,0.00285148,0.000143201,0.00000202941,0.00224477
US-WV,2019-05,1.96849e-8,0.00000275734,0.00281173,1.84114e-10,1.21278e-10,0.000655188,0.0000529288,4.33603e-11,0.000249464
US-WY,2019-05,1.39079e-7,0.0000114093,0.0121349,9.57721e-10,5.52257e-10,0.00242725,0.000244242,1.46938e-10,0.00130677
CA-AB,2019-06,9.36355e-8,0.000187727,0.00628088,4.05303e-10,1.41572e-9,0.00750953,0.000321612,0.00000642008,0.0065586
CA-BC,2019-06,7.88088e-8,0.0000612481,0.0259899,5.06283e-10,1.43031e-9,0.0103708,0.000784405,7.42874e-7,0.00236409
CA-MB,2019-06,7.412e-8,0.0000448948,0.0283105,4.90185e-10,1.4249e-9,0.0107325,0.00084339,1.03487e-8,0.00179579
CA-NB,2019-06,6.16433e-8,0.0000424329,0.011896,4.64e-10,7.28713e-10,0.00461722,0.000324961,9.51376e-7,0.0017761
CA-NL,2019-06,6.35376e-8,0.0000492417,0.0267568,3.75276e-10,1.39572e-9,0.0105998,0.000823381,2.1234e-7,0.00183957
CA-NS,2019-06,1.36441e-7,0.000160263,0.0143667,9.1518e-10,1.54036e-9,0.00826701,0.000435759,0.00000516266,0.00608143
CA-NT,2019-06,8.21364e-8,0.000151515,0.011254,3.46795e-10,1.39974e-9,0.00830994,0.000453352,0.00000479691,0.00528226
CA-NU,2019-06,6.12685e-8,0.000205079,0.00104667,7.40328e-11,1.32748e-9,0.00700333,0.00024167,0.00000722458,0.00684165
CA-ON,2019-06,1.7459e-7,0.0000283743,0.0117001,3.89878e-10,7.75637e-10,0.00440705,0.000482337,2.61846e-7,0.00153877
CA-PE,2019-06,6.7722e-7,0.0000547208,0.0740659,6.48942e-9,2.97634e-9,0.0123851,0.00103547,7.21004e-8,0.007542
CA-QC,2019-06,9.1282e-8,0.0000466696,0.0293805,6.60179e-10,1.46864e-9,0.0107446,0.000843026,7.96681e-8,0.0020088
CA-SK,2019-06,7.90678e-8,0.000176558,0.00713451,3.05179e-10,1.38505e-9,0.00771506,0.000354384,0.00000593065,0.00608442
CA-YT,2019-06,6.06555e-8,0.0000578252,0.0251214,3.30768e-10,1.38481e-9,0.0103932,0.000790349,6.0025e-7,0.00208998
US-AK,2019-06,3.82051e-8,0.0000256391,0.0108053,2.68643e-10,5.91557e-10,0.00416528,0.000313751,3.40607e-7,0.00104313
US-AL,2019-06,3.69378e-8,0.0000533309,0.00264853,5.48109e-11,4.59728e-10,0.00262945,0.000152198,0.00000172116,0.0018391
US-AR,2019-06,4.12816e-8,0.000057652,0.00219539,5.17978e-11,4.72455e-10,0.00261643,0.000148126,0.00000189626,0.00199043
US-AZ,2019-06,3.37052e-7,0.0000252239,0.00631523,2.19979e-10,7.47635e-10,0.00294477,0.000584648,1.63644e-7,0.00173945
US-CA,2019-06,0.00000111183,0.000139828,0.0273239,1.21366e-9,2.98561e-9,0.0126597,0.00200719,0.00000243585,0.00787952
US-CO,2019-06,3.07448e-7,0.0000280859,0.0172377,1.31792e-9,9.85918e-10,0.0040748,0.000515087,2.481e-7,0.00247386
US-CT,2019-06,3.8013e-8,0.0000472874,0.000856413,3.38935e-11,3.55004e-10,0.00182351,0.000100596,0.00000160375,0.00164264
US-DE,2019-06,7.08072e-8,0.0000309048,0.0010219,4.77656e-11,2.97784e-10,0.00134397,0.000132009,9.69921e-7,0.00119874
US-FL,2019-06,9.33665e-8,0.0000436339,0.0012953,5.65894e-11,4.08924e-10,0.00186506,0.000176769,0.00000138165,0.0016699
US-GA,2019-06,1.27442e-7,0.000103214,0.00240275,9.33288e-11,8.42989e-10,0.00417425,0.000288196,0.00000341636,0.00370206
US-HI,2019-06,2.02286e-7,0.0000788162,0.00615917,4.20251e-10,8.76701e-10,0.00395846,0.000374511,0.00000239083,0.00329885
US-IA,2019-06,2.27931e-7,0.0000271493,0.0251301,2.16808e-9,1.06517e-9,0.00457437,0.000366732,3.14749e-7,0.0028087
US-ID,2019-06,3.85918e-7,0.000117911,0.0306186,1.20165e-9,2.1803e-9,0.012399,0.00114002,0.00000244802,0.0054022
US-IL,2019-06,5.06723e-8,0.0000093132,0.00523368,4.55761e-10,2.46601e-10,0.0010651,0.000081907,1.9434e-7,0.000714265
US-IN,2019-06,6.94371e-8,0.0000172429,0.00484988,4.02153e-10,3.08803e-10,0.00134993,0.000118811,4.4534e-7,0.000980471
US-KS,2019-06,2.45003e-7,0.0000222604,0.0268421,2.3522e-9,1.09267e-9,0.00456689,0.000376389,1.13801e-7,0.00281129
US-KY,2019-06,1.19678e-8,0.0000170714,0.00176322,2.84625e-11,1.82884e-10,0.0011519,0.0000736021,4.997e-7,0.000590787
US-LA,2019-06,1.45012e-8,0.0000464384,0.00054203,2.06045e-11,3.13112e-10,0.00168929,0.0000637106,0.00000161818,0.00155146
US-MA,2019-06,5.38451e-7,0.000157519,0.00887294,3.72299e-10,1.84352e-9,0.00805414,0.00097696,0.00000454092,0.00660241
US-MD,2019-06,1.05937e-7,0.0000363361,0.00408785,1.59161e-10,4.75537e-10,0.00239614,0.00023978,9.8688e-7,0.00151819
US-ME,2019-06,3.10867e-7,0.00054693,0.0276055,1.55957e-9,4.4816e-9,0.0243443,0.00114766,0.0000182848,0.0194082
US-MI,2019-06,5.07156e-8,0.00004992,0.00358163,2.91133e-10,4.51335e-10,0.00223601,0.00011681,0.00000165602,0.0019242
US-MN,2019-06,2.9669e-7,0.0000697524,0.0136851,1.03243e-9,1.12837e-9,0.00489205,0.000518489,0.00000181284,0.00361852
US-MO,2019-06,3.5992e-8,0.00000768815,0.00380157,2.24489e-10,2.02481e-10,0.00109289,0.0000951548,1.14739e-7,0.000470641
US-MS,2019-06,4.6848e-8,0.0000532837,0.000676689,3.4861e-11,3.93285e-10,0.00196119,0.000110831,0.00000181768,0.00186007
US-MT,2019-06,9.65116e-8,0.0000282553,0.0194054,7.3885e-10,9.41847e-10,0.00622843,0.000500213,8.25396e-8,0.00154656
US-NC,2019-06,3.74595e-7,0.0000668754,0.00656668,2.40098e-10,1.04598e-9,0.00439523,0.000666307,0.00000159653,0.00319239
US-ND,2019-06,1.74425e-7,0.0000179773,0.0215655,1.66959e-9,8.92103e-10,0.00424644,0.000347405,7.16874e-10,0.00205064
US-NE,2019-06,1.14378e-7,0.0000153889,0.012745,1.02279e-9,5.62056e-10,0.00258068,0.000211566,1.756e-7,0.00141919
US-NH,2019-06,5.53394e-8,0.000134653,0.00425985,1.87265e-10,1.0104e-9,0.00556374,0.000242484,0.00000457797,0.00460376
US-NJ,2019-06,1.26753e-7,0.0000337893,0.00171772,7.28926e-11,4.01647e-10,0.00169007,0.000221001,9.66085e-7,0.00143944
US-NM,2019-06,4.05895e-7,0.0000263398,0.0169911,1.2966e-9,1.07908e-9,0.00409157,0.000643131,5.21665e-8,0.00263913
US-NV,2019-06,7.77429e-7,0.0000470353,0.0121185,4.62418e-10,1.56534e-9,0.00563931,0.00127949,1.0647e-7,0.00363484
US-NY,2019-06,7.35022e-8,0.0000525497,0.00921613,3.10418e-10,7.1987e-10,0.00438617,0.000317015,0.00000137695,0.00204044
US-OH,2019-06,2.14296e-8,0.000014187,0.00134952,1.06434e-10,1.45519e-10,0.000701797,0.0000447159,4.53608e-7,0.000578371
US-OK,2019-06,1.94245e-7,0.0000243981,0.0216488,1.81214e-9,9.31078e-10,0.00412277,0.000332707,2.78585e-7,0.00240756
US-OR,2019-06,2.59787e-7,0.0000698119,0.0303675,1.4903e-9,1.69007e-9,0.00979988,0.000832314,0.00000108316,0.00374899
US-PA,2019-06,1.81899e-8,0.000022266,0.0014417,9.76138e-11,1.95648e-10,0.00102232,0.000052333,7.36215e-7,0.000825645
US-RI,2019-06,8.65446e-8,0.0000799342,0.00268236,1.9672e-10,6.51037e-10,0.00318597,0.000190556,0.00000268203,0.00292149
US-SC,2019-06,6.02531e-8,0.0000524783,0.00134931,4.73779e-11,4.28774e-10,0.00216496,0.000144524,0.0000017353,0.00187051
US-SD,2019-06,1.29238e-7,0.0000345734,0.0268988,1.10172e-9,1.2593e-9,0.00826651,0.000657709,5.92509e-10,0.00203943
US-TN,2019-06,4.41915e-8,0.0000310731,0.00422396,7.39561e-11,3.95564e-10,0.00243752,0.00018748,8.27544e-7,0.00113805
US-TX,2019-06,1.59513e-7,0.0000174474,0.0117054,9.82574e-10,5.89319e-10,0.00242135,0.000253974,2.28653e-7,0.00157203
US-UT,2019-06,4.8228e-7,0.0000324804,0.00857138,3.96974e-10,1.01463e-9,0.00369865,0.000791632,1.8081e-7,0.00243366
US-VA,2019-06,8.28284e-8,0.0000914226,0.00131309,6.24748e-11,6.8328e-10,0.00341683,0.000197203,0.00000310732,0.0031982
US-VT,2019-06,6.762e-7,0.000296444,0.0359827,1.44049e-9,3.75232e-9,0.0199336,0.00174187,0.00000822877,0.0120201
US-WA,2019-06,1.20655e-7,0.0000663623,0.0274656,8.98756e-10,1.49914e-9,0.0100655,0.000756413,9.98388e-7,0.00290074
US-WI,2019-06,3.95442e-8,0.0000531887,0.0033805,2.09104e-10,4.64632e-10,0.00247975,0.000126037,0.00000175437,0.00194616
US-WV,2019-06,1.80153e-8,0.00000253032,0.00257679,1.68457e-10,1.11185e-10,0.000601269,0.0000485684,3.98107e-11,0.000228474
US-WY,2019-06,1.12869e-7,0.00000906046,0.00908626,7.05907e-10,4.28339e-10,0.00187451,0.000198569,1.13964e-10,0.00100813
CA-AB,2019-07,8.57376e-8,0.000189742,0.00540029,3.25401e-10,1.39696e-9,0.00745763,0.000312428,0.00000651275,0.00655375
CA-BC,2019-07,7.6913e-8,0.000066809,0.0249344,4.76882e-10,1.42347e-9,0.01024,0.000763283,9.93653e-7,0.00252582
CA-MB,2019-07,7.34465e-8,0.0000451401,0.0282169,4.82927e-10,1.42307e-9,0.0107249,0.000842239,2.17839e-8,0.00179756
